trail_id,user_id,score
8606,2971,9
9894,1665,3
4885,5983,3
5987,9784,7
1693,9273,8
5659,2742,7
7722,7159,10
6072,4219,9
8108,6829,8
8914,2500,2
6759,3024,7
574,7706,1
152,7203,5
1760,1954,8
827,1759,3
4258,6965,10
5918,3678,7
2907,2282,2
2863,85,9
1713,4844,4
8028,1981,6
8820,7232,5
1626,1398,4
4469,5399,5
5160,4813,9
4892,1204,3
2124,5076,2
9300,2376,4
9725,8724,7
5773,4429,6
1952,9062,9
3474,27,4
3953,8656,1
4001,7498,3
5072,814,10
2311,1209,8
5714,8399,5
5686,4375,6
4427,1816,7
8192,3618,3
6660,4789,2
4988,3356,1
4211,8088,10
3881,9042,1
9339,2486,2
9142,7963,1
8614,6447,8
3161,3827,5
1217,343,3
528,8801,1
2918,8908,9
5243,6818,7
9779,487,1
2307,5128,6
4900,8238,3
9475,8123,3
8201,9636,3
7018,320,2
9682,1417,1
7146,6408,7
1827,8877,4
1857,8076,9
7907,5691,4
8066,34,6
457,1216,3
6914,5169,3
2310,7765,2
4718,2074,7
6900,1930,4
4302,2339,8
6390,24,8
7656,446,8
9759,7371,7
3312,491,2
1589,5922,9
7151,449,5
5582,8464,5
5440,3504,7
5605,9401,7
1059,8391,6
8980,9785,3
3233,3058,8
2494,3667,4
1729,6061,1
5069,2110,2
8830,3894,10
2572,4772,5
694,2086,4
5738,7334,4
1293,6698,8
2869,7848,3
1933,2609,7
5238,985,2
976,3125,3
9732,7508,4
1238,9538,4
7623,2853,9
4249,2882,7
8201,8623,8
5300,993,1
7740,2956,9
5223,5876,1
6112,7227,9
3764,3990,8
7315,682,9
7449,4899,8
3686,3431,9
3552,9270,1
4531,442,9
569,3184,5
1141,2033,1
1040,7521,7
7757,5339,7
5964,678,2
3388,8416,7
571,3459,8
3276,9183,10
9965,6068,9
717,2761,5
8289,3191,1
2298,512,10
7240,4318,3
9587,767,2
7198,9168,6
4303,5693,9
7117,8780,6
8231,420,4
3895,5407,7
731,5141,7
8333,4431,6
6324,2240,5
3778,4018,4
6868,4587,6
5532,9188,4
4852,1189,10
220,4166,5
1276,7121,10
7338,1194,7
8942,5212,8
4610,3124,4
1837,8207,2
4676,1578,2
5418,3766,8
9315,7715,1
7590,5263,9
8344,5950,9
3543,3004,5
7175,7038,2
9769,6383,1
3690,743,6
9621,8008,2
3579,3343,6
3136,9380,6
7047,1114,1
6179,1207,3
2803,9301,5
6108,1244,4
3500,3281,7
6702,5613,8
3520,8135,1
6316,6060,4
6580,9163,2
4035,1926,8
6572,7154,6
1159,7049,7
1218,2547,8
7813,9426,10
1461,7262,5
1811,1206,2
3924,6873,3
3664,5328,2
9865,2020,8
228,2733,9
1425,3881,1
6447,7555,3
388,1191,3
1648,5696,10
5730,5100,7
5641,3542,8
9066,5636,6
1440,72,1
2400,1132,10
7821,6357,2
3813,7812,8
7899,2415,5
9072,5531,6
8979,5121,3
6782,406,7
1788,5163,1
6198,5190,6
8121,5215,10
2711,3874,1
4868,7564,2
6629,2018,9
1654,3064,4
8050,3357,8
9334,503,1
5390,1539,10
6171,4898,9
4525,2695,1
2692,6801,6
3452,2545,2
1175,6499,9
3770,1461,8
5053,9985,1
6390,390,5
3624,327,5
5713,3873,3
6621,158,1
9026,9329,5
8331,6524,4
171,3949,6
6771,1116,2
7321,2520,7
4762,8686,7
4231,7672,10
2234,1527,9
9671,2166,9
6373,4866,7
8310,9126,4
2193,6653,8
9853,4376,6
5903,1264,4
5825,8524,5
2126,797,8
2188,8191,4
2949,9738,6
4448,8277,8
7362,7019,9
8572,4640,5
2495,6091,4
535,6127,6
9805,5958,9
1275,6416,7
5391,3464,3
5693,4274,8
1063,1321,10
2568,9081,6
6691,5092,2
5555,1788,6
4123,1764,8
1076,8601,2
3563,6051,7
260,7939,7
4829,5124,3
6322,239,7
7985,5979,8
6305,6684,2
5755,1341,10
4298,2016,2
2893,5609,6
714,4570,4
2971,1410,8
1698,7681,3
9199,5345,7
8765,7000,2
1987,9326,7
2908,7013,2
7449,2253,8
5101,1512,3
2981,5319,3
3428,7339,6
3292,1331,6
3009,8880,8
6197,7801,5
5525,6287,2
565,7519,2
1751,7831,10
861,2074,6
2000,2142,2
9044,8418,3
3330,5512,1
2557,4167,9
1116,6120,10
3744,1688,1
6351,5072,3
432,9177,5
35,6006,9
159,9227,8
1704,1659,2
8301,6281,2
5197,1895,7
2209,7727,3
3986,290,8
40,4136,6
1039,1951,3
4701,7644,3
6440,7050,4
1157,7132,4
2110,6465,2
2018,8302,5
9359,44,9
2734,5789,6
2168,899,7
5499,7259,5
4773,5666,8
9022,8893,6
8076,7052,7
7254,6914,3
5420,3100,2
9556,6099,8
4073,4706,5
263,8282,1
3255,5489,7
133,3080,9
3859,8009,2
9431,4196,9
4551,98,10
3234,5609,7
5619,4202,1
1807,9440,5
5399,7124,5
3376,5118,10
5089,3436,5
7094,6514,2
104,2890,10
5829,8059,2
9816,2441,1
2087,8221,8
2985,8239,1
6600,8280,1
2112,1248,2
1751,2240,8
1690,5258,8
3037,7931,4
7339,12,10
7587,9722,4
7531,6571,9
2374,7414,1
933,9289,5
5706,188,4
4811,3768,7
7113,8176,2
5453,3391,2
3079,868,2
1734,5903,3
569,4865,1
2172,7437,9
9335,1285,5
4648,9507,9
7160,28,10
4159,3454,4
5548,9854,6
2381,2745,4
4760,752,9
6774,8428,3
1127,9313,6
2095,4997,8
6485,1096,7
2361,7716,4
5960,2506,1
3367,3121,10
6781,8187,1
4489,8407,1
1680,4592,1
3813,8494,10
5512,3316,5
7680,9202,9
1891,3524,6
99,4541,9
4175,5279,7
9056,4166,1
1465,6695,3
7698,1803,8
5264,3537,4
9008,4229,6
567,6407,9
2135,5598,3
9847,2557,3
3416,5678,4
3363,7592,4
6242,1123,9
3868,4518,6
8285,9036,4
6396,3144,5
8155,5794,4
5551,3737,2
5620,1217,5
9373,2566,3
94,8046,10
2766,5701,3
1634,7113,10
9094,4418,5
8368,7699,1
245,9486,8
1754,952,6
2233,1336,6
9338,4137,6
1649,204,7
1988,8564,4
2785,2200,9
4002,9866,6
3082,4981,8
8522,2262,1
4462,4593,3
3677,281,8
7440,5881,1
2751,3981,3
2043,996,5
1144,6058,6
4494,1025,9
1242,7987,4
2126,1229,7
8883,7754,4
2654,287,1
8639,2217,5
8548,5717,10
951,6277,10
5049,2335,7
7478,5424,4
1011,7028,5
7740,9472,4
68,9498,10
8014,3944,3
2367,3189,5
6152,2974,2
2040,5700,2
1154,2567,5
343,963,7
7602,2093,7
1870,8147,9
689,5832,9
1708,8646,8
2928,3860,2
4449,6493,2
2827,25,8
4865,6329,7
6858,2858,3
3534,6420,4
70,332,3
7261,9070,8
522,7483,8
1144,5837,8
1600,1537,8
4386,1665,8
847,5647,7
7579,7806,9
4128,9197,9
7511,8065,5
1498,895,5
1957,8961,10
7971,7046,9
9268,5529,8
6556,6570,9
6905,2774,8
2348,4994,4
7098,3003,5
5980,7058,2
5270,1515,8
4863,4830,2
414,3864,10
648,975,2
7971,7406,6
9247,1579,7
8115,5930,1
4452,4020,7
7805,8377,3
5968,2499,9
3731,3783,8
8537,7249,3
7827,7876,7
5722,5469,4
5906,1848,1
7442,3454,8
323,5522,4
4603,7524,3
3995,9133,10
8847,9789,7
778,948,4
5733,654,5
6870,212,7
1131,4432,2
2966,2536,4
5203,196,6
7105,3878,10
2934,8402,10
6503,2596,3
5041,6597,6
8654,5821,10
7435,7946,2
775,1796,10
8251,6265,2
593,4506,5
6959,6939,6
4028,8604,7
645,9370,3
3636,7448,8
244,2727,9
193,1057,9
9589,9171,4
600,3650,10
7754,1142,2
9658,7014,7
5606,4646,3
4367,7563,6
3384,3253,5
3323,2590,6
2056,6984,8
8962,4465,2
7854,3379,3
91,5095,4
6285,4209,10
1294,2334,6
8339,1383,1
503,3009,1
7230,7395,10
3649,9176,3
2450,8983,6
2617,5438,4
5790,6280,9
8754,9813,2
7183,7268,9
5379,8244,1
5476,7448,3
5335,6174,9
5608,8571,1
3944,9344,8
6746,8661,2
815,1716,10
3602,5531,6
5984,9045,8
956,7001,3
256,4698,5
6116,8956,4
8903,7536,2
4167,1125,4
2097,6828,4
8133,592,8
2873,3848,2
1365,3258,8
1669,9703,4
1116,2949,5
5545,2181,9
865,9255,9
3838,9474,2
759,3042,2
7171,7046,8
2212,3823,7
8564,4480,4
7112,152,7
8566,3256,2
3002,1583,1
7499,3425,9
7141,2303,7
8948,8908,8
2646,5686,1
4097,3718,1
8074,7762,4
7610,2451,1
3849,7111,7
3691,1118,2
102,7668,9
8731,9530,5
6761,6197,7
4056,7369,4
9562,2734,10
2394,532,10
5823,3163,3
5393,2942,1
8921,6371,8
7119,5471,1
953,567,1
8041,8644,9
9876,3641,7
5851,6085,10
5409,8120,2
9239,5782,10
8002,2397,1
9380,9907,1
358,6856,6
5710,6474,6
3603,4079,3
2992,4909,5
1666,5135,10
7810,5576,10
3718,2162,4
9238,4182,2
3898,3315,8
5091,3156,5
6808,982,7
3208,3385,1
8471,9735,8
5969,5995,8
3267,9616,3
5496,1559,4
2069,9474,5
3632,4260,6
1483,9783,9
7090,1087,2
5774,4316,6
405,9409,6
4320,7752,5
2538,5869,4
1016,5643,1
5964,7497,7
5724,7585,10
9705,5722,8
5589,7080,2
7799,2391,1
1713,7590,10
37,1998,7
1125,9160,7
5331,4312,9
721,1936,8
1053,8752,9
1395,8742,3
9829,2750,7
987,515,7
889,6200,10
9301,4855,8
2679,4916,5
3606,2255,10
4847,2512,5
4231,8500,5
5679,275,10
1756,4395,9
1619,2262,9
8127,9590,5
4567,2312,10
9233,2211,7
3828,7826,2
5359,1631,4
634,2424,5
801,8311,7
2110,3633,6
9644,8776,10
7919,676,8
7019,5937,7
1307,1754,6
3566,2997,3
2124,3704,5
7857,5995,6
8439,1241,3
5243,1413,1
5752,2018,2
6529,5003,2
7423,823,5
5294,7199,4
465,2920,2
9271,2632,9
3808,4903,4
3226,6244,9
21,900,8
2753,2243,10
655,7152,3
325,1933,8
3707,9287,10
9239,4479,3
8348,1112,9
258,5880,3
6351,7141,2
5275,9806,7
8797,3284,6
9271,454,6
6864,3954,1
432,466,5
4919,6754,5
1970,4629,5
9161,3824,3
8841,4597,8
8031,787,8
8249,8018,5
1996,9125,8
8778,4608,5
5250,3950,6
8465,5144,5
434,6909,1
6453,1039,1
5912,9684,3
4063,3274,6
5724,1470,1
401,5278,10
3333,2787,7
7180,4128,1
1154,8358,9
2545,3351,10
3876,1013,3
8649,4095,9
2054,347,9
7220,4095,10
4656,2584,3
6076,8783,9
6493,183,7
3708,3959,6
614,5232,5
3054,5805,8
133,1979,4
1523,5011,3
1672,2609,2
3375,9105,7
5192,148,9
6569,6951,7
7101,5601,1
3147,2465,6
1852,6819,9
7473,8597,5
5020,1557,4
3484,4202,5
6071,8419,9
1871,8493,3
7500,9836,4
8392,5662,3
6760,6707,5
8553,8292,6
8459,8048,4
6704,6030,8
270,3268,7
8285,3825,1
6462,4551,4
5648,3939,3
2995,964,1
3799,8081,6
5831,5011,3
3809,6763,4
7424,7451,10
5857,1042,4
6829,6861,4
2498,593,5
4734,3122,9
8029,6322,8
7291,2863,4
2826,5717,5
5070,5453,10
8636,2702,6
1526,5477,6
4045,3546,2
231,5494,6
9941,705,3
7955,5680,8
7730,3346,8
6433,6150,7
4283,4251,10
5615,3386,9
8767,5177,5
9256,146,9
6039,1024,5
4095,5152,6
912,3644,2
8254,5663,9
9553,2350,8
9918,4261,9
1226,6821,6
4820,9861,5
738,9669,4
9128,2632,2
7093,2625,5
2395,1261,6
4413,47,7
1014,8068,5
4667,8344,6
8203,1608,3
2408,5635,2
1051,4482,10
4524,5068,5
2902,1188,1
8602,5567,2
3820,9995,4
7852,4145,2
388,1752,3
5145,7347,7
8272,389,5
8255,5795,1
7892,285,4
8611,7678,10
249,2126,6
193,6355,1
7869,3167,4
3210,4938,2
9654,2038,6
3254,52,10
7606,2106,7
1980,3798,2
8230,8734,6
5354,4521,1
7821,3765,10
140,3896,2
8887,7489,4
531,4030,2
6113,8418,1
417,4373,3
2449,5947,9
5515,5718,5
7694,9229,6
1597,4853,7
1283,5580,3
5994,4550,1
29,3036,6
2717,5047,4
167,4428,4
3243,3120,9
9517,7923,9
8271,2091,5
1015,2228,4
6314,888,9
1754,1829,7
7108,2347,1
6817,7164,6
9265,6104,2
637,6567,1
4513,5630,6
2718,7066,4
5278,5346,4
9132,197,3
6223,3495,5
1578,9706,2
753,666,7
3339,652,2
5654,5984,10
6575,7000,4
3205,7068,8
7314,1510,6
6908,560,4
7879,4221,6
7933,1699,10
8908,1151,1
2975,5269,6
4211,6544,5
6543,5768,3
6011,9957,6
437,8302,9
5507,9282,4
7936,4788,2
9285,2749,5
5204,8252,2
4021,8699,5
3146,8321,8
4225,7778,9
9539,2602,3
6705,3173,5
3433,9693,8
1006,4041,8
7165,15,3
9721,5911,5
8218,2588,2
421,1500,8
7797,7217,9
2293,994,4
4378,6521,3
718,5350,2
7866,2796,8
3875,8480,9
4589,8628,8
4179,5064,7
2003,5433,4
5498,5955,1
2625,6173,4
1654,1256,6
9996,96,8
8722,8928,3
2545,7673,4
8288,4929,7
7366,4447,2
4247,664,2
4081,5827,7
8077,8230,2
6299,2891,10
1269,5443,1
379,2372,4
1351,6853,10
1391,6924,7
7790,2964,2
8293,6920,7
1937,283,5
8659,820,1
7126,5278,9
3276,8253,8
5821,3334,8
4569,499,8
5948,1982,2
409,3153,6
6528,6116,5
4831,7471,5
7938,9191,10
6892,9944,10
6276,2618,7
6032,4078,7
5003,1509,9
9319,9909,7
4145,9540,9
8972,2550,4
5543,2825,7
1988,7146,4
1649,5521,1
5014,2557,1
1523,1371,5
6453,4669,7
5541,2820,3
9372,3993,2
7169,2462,9
7443,7344,9
799,548,2
473,9371,3
8008,5965,2
8549,133,8
375,9959,10
5772,7431,7
8607,1850,10
3130,5554,1
8180,8162,6
4641,5675,6
8148,9285,3
8685,477,6
5312,8076,2
1522,6540,5
1131,235,7
1622,4991,6
1475,2824,3
3096,9368,1
4068,2958,9
6815,9655,1
7063,9690,6
2431,5130,10
8949,5404,4
1806,7234,6
3965,3441,9
4948,679,8
4095,4372,6
9270,7064,2
2419,9059,9
4978,8569,10
4052,4891,3
4009,5522,3
9783,8658,5
2555,8125,1
5322,6984,7
595,3562,6
8585,7647,6
5057,2881,7
8490,1437,5
3519,2999,6
3083,8288,4
8384,5425,9
9807,7127,5
130,9653,4
7511,2758,10
6988,8600,2
747,155,10
1068,7339,10
8543,264,9
6224,9344,9
9742,4478,3
8604,2636,1
9098,116,6
5827,8312,1
250,3038,7
8767,5059,7
4397,4210,5
6760,2507,2
4335,7980,8
7645,3488,3
8535,827,10
4522,5350,2
3344,1755,1
6087,989,4
4748,3666,6
6319,1593,5
4579,9250,8
4126,1586,9
9861,1998,3
1708,102,10
793,7662,10
9298,9551,5
6388,2173,10
8320,4022,1
4662,5081,8
6462,3963,4
1169,3025,6
1638,8383,6
2484,715,3
2793,6263,2
7234,942,2
8497,3664,5
834,2717,3
1627,2913,4
5309,8990,9
6392,1163,1
921,3828,10
8327,6845,6
7959,2307,5
7320,7684,3
7757,1991,10
43,8038,1
112,9690,4
1405,1094,7
2516,7928,9
5416,2172,2
3705,265,10
1580,8668,10
6504,5140,7
9678,6298,3
6186,5707,6
4025,3830,8
5301,9916,2
8640,3345,10
9582,2750,5
607,1833,8
3701,7472,1
9693,2132,2
574,2988,6
4127,9034,2
7197,3816,2
7395,6908,1
5827,5931,5
2581,9126,8
8987,1603,1
4266,4993,3
5221,3564,5
2256,7916,9
559,1978,5
8388,9972,9
2646,4857,2
2329,5503,2
7645,424,5
4602,954,1
7733,7198,3
4069,4590,10
5569,6818,1
9515,5770,5
5626,433,6
6259,5232,6
1404,4757,3
5103,4472,6
8129,4098,9
9439,5083,9
319,832,6
1594,349,8
5217,9342,10
4597,5272,3
6340,6625,6
6050,4015,5
6060,3639,9
2434,6892,2
657,4775,8
3422,8427,2
2249,2701,5
8513,7469,9
4520,3826,7
8120,9734,6
8490,2275,8
1652,1812,2
1407,9108,4
1104,9725,10
8418,1048,3
1928,985,6
3365,9687,6
1478,6350,8
4257,6763,8
7400,6359,1
6462,2434,8
1735,2791,2
5690,924,9
4992,1779,10
6152,4460,10
3374,3763,1
4226,8068,3
2042,1931,3
6264,988,10
8948,4444,8
7544,3138,1
4820,2010,7
7765,3244,3
1879,7270,6
9701,4690,9
1958,1103,9
3021,7977,1
1564,6163,3
5376,517,9
7777,4365,3
1584,2585,10
299,4714,7
1333,8721,4
3368,8806,10
2892,6901,3
919,739,7
8919,7946,6
5808,2296,4
9081,239,6
5468,340,9
1728,2329,6
6971,6931,8
1426,5568,9
4769,8510,2
6486,3060,3
2400,2021,4
1113,6673,6
5948,4963,3
31,8796,6
4936,1687,5
5796,4120,8
9943,8444,10
1045,6180,6
8649,1822,9
5301,7841,2
4348,4824,4
4785,4699,1
5555,8741,8
3039,1553,8
291,7134,5
7208,9000,9
5527,1324,10
1529,6992,2
8461,5098,3
8303,227,3
5494,317,8
7522,862,3
7801,5308,9
7613,4408,8
2388,7432,5
6969,7356,1
7457,2707,7
8633,6605,3
8986,1433,6
8728,1201,9
9766,1307,5
7141,5825,10
5044,1263,9
1353,8629,4
5891,6595,3
2965,6475,4
1234,5310,4
9351,3323,1
8833,5819,2
2782,6569,6
1416,6175,10
7907,3727,3
5248,5519,3
874,1760,9
3646,7319,8
7946,4372,1
8822,1856,5
2482,198,7
766,2288,9
4900,3929,8
4851,8294,6
1860,4470,2
7732,6145,9
5364,380,8
814,2942,9
6220,6327,2
5866,326,7
9425,1952,7
5167,3614,10
9972,3498,5
2775,3659,7
9315,3478,3
3890,4058,6
2681,7812,7
7755,2141,7
7252,3736,6
8423,684,5
97,1649,5
7237,3822,10
6132,8641,5
1478,3665,5
6163,4055,8
7919,9310,1
5750,3356,7
1676,5409,5
5078,2519,4
771,5072,6
8239,7785,7
3917,5912,8
5504,1976,3
7229,4013,9
4042,1453,5
1765,8331,6
4262,4510,10
4141,4046,9
8567,9119,6
795,2882,10
6601,1189,4
9232,577,2
2303,7736,5
6334,7903,3
6863,1814,9
6212,3480,6
8652,8218,9
6080,7872,5
6397,6035,3
7658,5387,9
289,734,1
2823,4960,5
2126,6600,1
3989,3286,7
8810,4438,10
5395,7710,3
608,6613,8
5664,4674,10
3226,8267,5
9436,6111,4
7015,5138,3
6710,9447,10
2153,1574,10
6301,718,10
8812,8201,5
2877,99,7
7871,1665,3
6224,1020,6
9419,207,2
3470,6858,5
6335,28,9
4293,1228,8
8628,7278,5
2749,1395,6
4427,5389,2
9707,1548,2
8468,5290,9
2644,5654,3
6501,4330,3
6086,1584,1
6536,2925,7
9206,2475,4
3392,8967,7
3172,4033,10
5530,5661,2
9462,8371,9
9307,4270,1
4546,5514,9
8390,172,9
726,8287,9
5802,5474,7
9888,8554,2
1512,7516,5
9963,6597,5
4373,7284,9
6614,7978,9
9914,7752,3
2098,673,7
1307,1727,4
7177,3076,4
474,5273,3
4752,3020,8
1131,8386,2
9632,7144,1
962,7353,5
7966,4150,2
5568,1497,9
5623,4775,3
6229,872,10
2261,8633,2
7140,6246,2
2230,5812,3
5515,3049,3
4744,1838,4
2945,2211,1
411,8957,5
8569,8640,10
9918,1855,8
4126,5999,1
4438,6615,5
6653,2168,1
8361,3253,6
7556,5008,8
206,4823,1
8660,559,1
9260,8455,10
914,6121,8
2146,9946,3
9623,849,8
5480,8633,10
7957,8914,9
9343,9425,3
9701,1205,2
4860,1164,2
2436,6000,4
3623,5381,9
2269,4150,2
3963,5563,1
8181,9484,2
2950,2304,4
7396,7843,7
3028,8809,10
5604,4717,10
6362,3755,10
4383,6196,6
2750,2448,9
6909,8834,9
817,6644,3
9555,9216,6
7268,2750,4
3494,6826,5
878,582,9
4009,2266,5
6040,1023,7
7804,5884,6
7790,8922,7
118,4203,4
8057,6804,7
1133,6935,4
8351,1707,5
7522,8349,2
469,8642,9
6773,4015,3
7612,1711,2
7693,7656,2
7152,8512,6
235,3323,5
2946,4081,4
2589,277,3
762,8534,10
5624,954,4
4924,7674,6
1028,233,7
9140,9711,2
8568,2437,7
9742,6951,1
9174,2711,1
2997,5406,8
8857,3613,4
4664,2257,9
9707,801,8
3358,4805,5
7207,4272,6
3633,4424,8
8150,952,6
5127,2772,2
4794,926,6
7275,3780,7
7815,391,10
4960,6936,2
8968,7344,10
9078,9627,7
5195,8786,8
945,2453,3
2991,7954,9
2487,8346,6
5309,4680,3
1125,657,8
4209,2237,10
9359,3619,5
6876,8947,1
2616,6209,9
316,4062,10
6552,6896,9
6405,5326,5
5395,4519,8
2132,123,3
122,1349,4
2631,8733,7
3254,2600,7
6436,8975,3
9793,5365,3
7648,9429,3
2652,9161,8
7341,8891,6
3376,11,6
6146,2182,8
4885,2786,4
4044,8753,5
4039,3437,4
4226,5404,9
7430,6023,10
3885,2734,6
5877,2382,6
692,3988,4
6691,1103,6
6501,3361,10
1537,8518,10
1956,2159,6
6247,4382,10
5283,7796,10
3494,9875,1
4216,8465,1
3191,5357,1
3723,7113,5
6018,723,1
1759,7087,4
5030,8049,7
2282,2809,1
662,544,4
8980,3784,7
6738,9326,7
7801,3868,7
9485,4232,4
2990,3325,7
5321,3789,10
7494,1190,7
545,8968,8
4695,6909,9
8937,256,7
4724,7103,10
9156,5812,2
2936,2981,7
5361,2276,9
8306,8374,5
5924,2125,10
9455,143,6
7164,4901,3
7120,4900,9
5674,4225,6
2253,7346,3
6032,8786,1
2936,6086,1
4033,7201,1
9093,2661,7
9390,6948,8
1238,6803,5
4899,9978,8
8105,3569,5
6162,7929,2
9595,7188,10
4198,1608,8
910,4978,9
8178,7902,2
9854,9249,10
3248,3364,10
4038,6484,5
3385,8540,4
6810,9149,4
2068,9025,6
953,4125,9
2827,6083,8
7165,7726,4
2924,7206,3
9622,8517,2
1356,84,6
3996,3908,1
1042,9784,3
9206,2911,8
9516,4544,3
7418,1574,7
8031,8135,5
6670,3728,8
7131,5231,2
2462,8695,1
6963,8576,9
1479,3594,8
3974,7400,5
3347,3563,8
378,612,8
9802,5101,8
4457,6004,9
6219,787,5
388,9904,4
3084,186,7
9517,7585,6
3703,5366,3
8082,2625,5
3740,8291,6
1087,2031,2
3487,5453,8
8486,6547,7
1023,8857,2
3866,2592,10
8955,9226,2
1410,1120,2
8435,4361,10
3361,5978,1
4302,7094,7
300,9761,9
726,8513,10
9041,4173,2
4433,9834,6
6779,5579,5
7352,8551,6
6370,5397,3
9169,7920,6
3363,5471,3
5044,2795,2
7987,8907,7
2857,167,4
2529,2871,3
6717,943,2
2763,7876,1
6995,9878,9
4905,999,4
3569,6531,1
9031,9268,9
2390,9716,5
196,6952,2
5050,3005,8
4360,1038,7
3362,5620,1
2438,9685,2
2518,2971,10
5907,5639,10
9587,1490,2
6167,4578,2
1918,4562,5
8901,1697,9
8034,2843,7
3319,4940,3
3332,1298,7
1676,4667,6
9111,8753,1
5171,131,8
7392,4865,5
1221,4483,4
3079,9779,4
8980,9289,10
887,552,9
710,5294,8
5841,1994,8
7181,7300,8
4531,357,8
9175,8362,4
4353,6508,7
6801,4334,5
214,1860,6
5148,9660,10
3395,9831,2
9355,6810,6
8798,5504,3
9345,8039,10
1212,1073,8
5214,2332,4
2278,2199,9
5042,8837,4
8483,949,5
9577,9210,4
711,587,3
4020,893,10
5181,3447,3
7230,6213,5
3204,8487,10
1944,8196,2
3652,5307,7
9849,4351,7
9013,1849,9
8091,3057,5
4881,9862,8
9995,3994,7
839,2711,2
8119,744,5
8588,8968,9
7000,1367,5
5048,5859,9
1754,2378,1
8423,4967,7
691,5810,3
3727,1176,1
9731,6153,3
5238,593,7
1140,2546,3
5872,5806,1
5760,3824,5
8767,9025,2
5224,2355,2
6710,8657,5
8601,7363,8
6002,3124,2
7272,1596,3
2733,9404,7
3511,2204,5
7999,2717,6
8659,1406,9
4417,5098,8
7162,3499,3
6624,4494,9
5554,4456,9
9165,4694,7
5219,7247,2
167,7862,2
1270,1674,4
9682,361,9
2670,7283,1
6127,9655,7
7122,7911,3
315,106,6
2946,4028,3
8698,1911,7
715,2375,2
1391,7072,1
7888,5032,5
1666,5159,9
2585,4273,1
6236,1593,1
9431,7583,9
5841,6838,6
1345,7108,2
168,8349,5
3149,4867,9
6892,3901,5
6615,5801,6
9869,9119,1
9982,3759,5
3750,6142,4
8691,4994,5
9860,5929,6
5837,2872,6
1273,488,7
3224,6192,3
9404,3240,2
2323,7795,5
3674,888,10
2864,9089,1
4532,8813,2
7519,8181,7
835,1912,3
4769,384,1
8174,5865,7
4522,9170,6
2393,3112,3
9565,4620,6
8844,74,9
9924,4720,6
6632,3540,4
8869,5963,6
9000,2980,4
8361,3934,9
6780,2295,3
995,4589,10
439,7081,5
6952,7446,4
9278,59,6
8698,2145,4
5927,2680,1
7943,6995,6
8074,6479,4
6056,842,8
8164,8958,7
4260,7600,8
4592,5505,3
5128,7483,8
3722,6278,9
3719,9971,3
3645,1105,4
3629,4607,6
9685,4395,7
2930,8331,8
5685,3747,2
1156,1884,5
9576,3782,5
7922,8387,9
5948,1387,8
4649,1069,7
4152,9045,8
6490,5337,5
2212,3970,7
7275,7567,9
4479,7799,4
8712,4352,1
967,4802,9
509,8658,3
7284,2838,3
6013,2000,4
5674,4792,2
651,7332,9
6382,5947,4
6483,5565,10
1579,3477,4
4836,7387,5
8447,1424,2
9170,9827,9
4954,5808,7
5593,2187,3
270,3451,3
9171,376,6
8388,1430,5
693,4537,7
5129,8384,7
6359,8738,5
9592,8951,10
7877,2473,9
6096,9407,10
7837,3284,10
3380,6086,1
3684,8857,4
313,3195,10
5621,1606,4
6832,3865,3
3138,2905,2
4846,7791,10
1850,7104,3
8879,3282,3
29,5731,6
9842,5956,9
1958,7778,1
6571,5736,8
4215,3905,4
3021,2670,7
5170,9923,2
7441,7475,5
2979,7951,5
2529,1187,7
9971,669,2
5541,8688,5
7324,9659,8
5900,4457,6
7251,3663,4
2980,1153,2
4305,5474,8
6322,474,1
8311,7923,10
9584,8587,1
8548,1746,1
1201,7473,4
1550,1283,7
4691,6921,9
3249,9681,6
3147,7300,2
667,4482,8
4285,3599,2
7489,8816,10
5348,3952,1
3759,2209,3
5941,4931,3
225,9147,2
6562,7328,10
7504,6287,9
2041,7279,6
4097,5567,4
1822,4327,3
9378,6206,8
2407,721,8
8908,3719,4
2461,1030,10
76,2974,6
195,2485,8
9258,6623,9
8306,7589,9
8967,4714,1
3794,5994,6
3953,2269,8
4672,9777,2
7964,7151,3
3324,3985,9
6414,5186,9
4294,1491,9
1732,9765,7
2532,7341,9
2930,393,8
9999,2574,8
6291,8929,7
5366,2238,10
6563,3511,3
9545,4405,3
9759,5461,1
1894,7770,3
2766,2259,4
783,4093,3
5397,5652,5
6001,9580,4
2876,7206,3
8577,9384,6
3304,7386,9
2617,927,4
4566,118,10
4082,9848,9
4994,272,6
1639,8188,3
526,1823,2
8444,4119,1
1966,1353,8
6521,7509,1
2043,1458,9
3525,5518,3
1681,1328,10
3134,8785,1
2361,4545,3
9458,4214,8
3724,6441,9
5631,5902,4
2022,8215,8
3136,5321,5
8807,171,4
3382,1431,6
2108,7956,10
7984,7114,5
31,8992,8
4772,9866,4
1911,8613,3
4365,1671,1
8443,9474,10
3786,7831,7
9669,9031,3
6656,2706,9
1979,423,4
883,4995,7
7963,8081,5
1050,2072,1
8594,5613,7
5426,5969,7
9623,995,4
4247,2848,10
5467,9485,8
8968,5216,4
4861,260,5
2391,2773,1
9155,7269,3
2663,7143,2
6776,3910,7
8161,3802,1
4195,8713,5
3977,2790,5
6895,204,7
7932,6799,10
153,4126,8
9955,7218,3
7150,1293,5
1886,2121,3
9271,4685,10
6331,5796,4
