trail_id,animal
8793,bear
4163,wolf
6622,bear
8197,wolf
2571,wolf
4714,wolf
9776,russian
1286,fox
9591,bear
3215,russian
8795,wolf
666,wolf
3173,russian
3233,fox
7870,russian
329,russian
4242,fox
7780,wolf
4755,fox
4778,wolf
6704,fox
5327,wolf
897,fox
4939,russian
7534,russian
1189,russian
8341,russian
4050,russian
3596,russian
1884,wolf
7660,russian
9172,wolf
6029,russian
8551,fox
3385,wolf
9908,bear
8023,bear
8074,fox
2451,bear
59,fox
8069,bear
8856,wolf
5348,bear
9521,wolf
4815,russian
6489,bear
2174,russian
3798,russian
308,russian
3792,bear
668,bear
4759,bear
6941,russian
4149,fox
9781,bear
3929,bear
1829,russian
1197,bear
4212,bear
7910,bear
4471,wolf
6495,wolf
449,bear
3241,fox
7574,wolf
1763,russian
8216,fox
4379,bear
3679,wolf
6500,bear
4711,wolf
763,russian
7891,wolf
2530,russian
1820,bear
8339,bear
3396,russian
9955,russian
1042,bear
2043,russian
411,wolf
1180,fox
7638,fox
8083,russian
174,bear
7467,russian
9603,wolf
8286,russian
4685,wolf
1311,bear
141,fox
5518,fox
4529,bear
1673,wolf
5727,fox
1115,russian
8644,fox
5292,russian
1205,fox
9964,wolf
5990,russian
7355,fox
3961,wolf
2705,bear
439,wolf
9987,russian
5265,bear
1712,russian
4952,wolf
836,fox
1634,bear
9342,wolf
1355,bear
1174,wolf
1247,wolf
4708,wolf
2957,bear
9764,wolf
4599,bear
399,wolf
7146,bear
9490,russian
7316,wolf
3545,russian
3534,russian
4762,fox
5053,fox
7608,fox
888,fox
8149,wolf
8849,bear
2321,fox
3473,russian
7116,wolf
3809,bear
556,bear
9096,bear
9254,russian
1567,wolf
2975,fox
9681,bear
8905,bear
8072,wolf
5769,bear
1622,russian
177,bear
7823,wolf
2827,wolf
6437,wolf
8503,fox
8361,bear
890,bear
2392,bear
3684,russian
9074,wolf
4891,wolf
7409,russian
5126,fox
4985,bear
8357,fox
2214,fox
2300,fox
8049,fox
1525,wolf
9663,russian
1147,wolf
2298,bear
6145,russian
188,wolf
1844,fox
770,wolf
7926,fox
7417,bear
7619,russian
853,wolf
635,fox
3799,russian
983,wolf
6438,bear
7311,russian
6691,russian
4971,fox
4279,fox
658,russian
4805,bear
8017,wolf
2049,fox
8429,wolf
9299,fox
2362,russian
4578,fox
4604,fox
2690,fox
9729,wolf
561,wolf
4598,fox
2323,russian
9863,bear
2908,bear
7130,russian
7574,bear
171,fox
8042,russian
2265,fox
3964,wolf
5900,russian
5751,wolf
1291,bear
1009,russian
5361,wolf
9639,bear
2355,wolf
3119,russian
4709,russian
3421,bear
9765,russian
2530,russian
4410,russian
2844,russian
9995,fox
8914,bear
6386,russian
1273,fox
1323,wolf
5636,wolf
6366,russian
3328,russian
736,wolf
4204,russian
2576,bear
5863,russian
1192,russian
4310,bear
607,bear
9266,wolf
7034,bear
633,russian
1130,wolf
9775,bear
6290,fox
7455,russian
4798,russian
1269,bear
7975,russian
8456,russian
6761,wolf
812,russian
4160,fox
2440,russian
9087,russian
3548,russian
5610,fox
8853,bear
7644,wolf
212,wolf
7974,bear
5838,wolf
4663,bear
4894,wolf
3091,russian
372,wolf
7286,fox
9795,bear
8296,fox
7558,fox
7784,wolf
6164,fox
9445,russian
8282,russian
1386,bear
6961,russian
7145,russian
5065,wolf
6017,fox
9556,russian
8443,bear
5841,wolf
9703,wolf
8335,wolf
3713,bear
8332,russian
6628,wolf
6005,bear
4833,russian
3579,bear
6478,russian
2138,bear
8852,fox
1632,bear
7235,bear
3080,russian
60,bear
4973,wolf
6663,fox
600,russian
9323,wolf
5035,russian
2579,fox
6013,fox
3706,wolf
3169,russian
9392,russian
4361,russian
6451,wolf
180,russian
3502,wolf
6502,bear
9203,wolf
8586,russian
5069,bear
618,bear
7056,fox
7026,bear
600,bear
6418,russian
1958,fox
5596,russian
1811,fox
3970,wolf
4101,russian
9826,russian
9548,russian
7835,wolf
251,wolf
2509,wolf
9744,fox
7669,fox
3,russian
5219,russian
155,fox
1535,wolf
2543,wolf
5938,wolf
8779,bear
9646,fox
7004,bear
8258,bear
2619,wolf
9098,fox
9806,russian
5090,fox
6636,russian
1853,fox
7684,wolf
3428,fox
1775,bear
7,wolf
4329,bear
9566,bear
7195,russian
5834,fox
4215,fox
8186,wolf
2227,fox
1139,bear
5453,wolf
8394,russian
8829,fox
2252,wolf
3284,russian
8268,bear
812,russian
6718,russian
9370,russian
7379,fox
2618,wolf
8457,wolf
7456,bear
1896,fox
7136,bear
5324,russian
4463,wolf
9095,bear
8398,russian
7351,russian
6210,russian
6441,wolf
400,russian
9579,wolf
2048,bear
1386,bear
7073,wolf
333,russian
9536,wolf
8060,russian
6429,russian
2111,russian
6747,russian
1295,russian
4426,russian
6151,wolf
9229,bear
3747,bear
506,fox
9632,bear
6283,russian
7662,bear
9261,bear
1686,russian
6425,fox
9570,fox
9689,russian
3123,russian
5559,bear
6884,wolf
6494,fox
1914,bear
7336,fox
9987,wolf
6030,bear
981,wolf
2627,bear
6544,russian
8617,fox
107,russian
2221,bear
1718,bear
7554,russian
2880,fox
1550,wolf
3793,wolf
4479,bear
6664,russian
1046,wolf
9920,wolf
4602,bear
5742,fox
9754,wolf
6220,russian
660,bear
1741,fox
6362,russian
4367,russian
1260,bear
2476,fox
6125,bear
5425,russian
9850,bear
3186,wolf
7102,fox
3336,wolf
6204,wolf
9772,fox
8035,wolf
2310,bear
5386,russian
3970,bear
7540,bear
2754,russian
267,russian
2987,wolf
7750,russian
1117,russian
377,bear
2563,wolf
6249,bear
8409,fox
8499,wolf
6242,bear
5216,bear
4300,wolf
2092,bear
3933,bear
1728,russian
616,wolf
6688,fox
5585,wolf
3553,bear
593,bear
1279,russian
3732,russian
232,russian
3955,fox
5997,bear
7535,wolf
5447,bear
8098,fox
2422,bear
6671,fox
6439,bear
101,wolf
4417,fox
9310,bear
4609,bear
8521,bear
9732,wolf
8445,bear
2461,russian
4809,bear
6580,bear
4639,wolf
3145,fox
3369,wolf
9382,wolf
9892,bear
3713,russian
2021,wolf
8612,fox
5745,russian
5076,bear
9100,bear
8605,fox
9146,wolf
4913,fox
6760,fox
3080,fox
1054,wolf
7376,wolf
811,wolf
4896,fox
5067,bear
5434,bear
4442,russian
8419,wolf
6093,bear
4656,russian
1287,russian
7435,fox
4248,bear
196,russian
8913,wolf
2792,russian
3227,bear
3818,wolf
3091,wolf
230,fox
9746,russian
2778,wolf
1719,fox
1139,bear
9493,bear
1047,bear
6979,bear
1391,fox
3512,bear
6316,russian
8143,bear
9462,bear
3986,russian
1754,fox
2971,fox
3890,bear
8896,wolf
4069,wolf
7452,russian
2537,russian
5960,russian
386,russian
5652,wolf
234,russian
5135,fox
1310,russian
1509,fox
7774,bear
7400,russian
3087,russian
8360,bear
1135,russian
8448,bear
6305,wolf
9410,russian
8323,bear
5642,bear
6998,russian
7156,russian
9821,fox
1320,russian
5617,russian
7529,russian
958,russian
7016,bear
2845,russian
7779,fox
6962,wolf
9749,fox
4093,wolf
9856,bear
4423,bear
5131,bear
6756,russian
9538,wolf
4688,fox
4053,russian
6446,russian
3915,bear
1064,fox
3261,russian
8796,bear
9617,wolf
473,bear
7189,bear
4236,fox
2318,fox
2698,fox
4226,wolf
1593,bear
4854,fox
3995,russian
7898,bear
6561,russian
307,wolf
3269,russian
9826,fox
9036,russian
1911,bear
6218,fox
7300,fox
4255,russian
32,wolf
2374,fox
1967,russian
5988,wolf
2864,bear
195,bear
6908,wolf
9437,bear
7316,russian
4521,bear
1267,wolf
5742,bear
7797,wolf
3324,bear
6353,bear
4550,russian
1699,russian
2728,russian
6487,wolf
2312,fox
6332,russian
2342,wolf
5233,wolf
3022,russian
9577,fox
5118,wolf
9315,russian
5905,fox
2535,bear
3802,fox
4681,russian
6398,bear
1713,wolf
9981,russian
4029,wolf
903,russian
802,fox
6130,fox
3783,russian
4656,wolf
1342,wolf
7042,wolf
3212,fox
7921,russian
5097,bear
721,wolf
1883,bear
2914,bear
7171,russian
6627,wolf
9947,russian
8025,wolf
4679,wolf
9692,fox
3387,russian
8639,fox
5108,bear
7451,bear
7063,russian
322,bear
3458,fox
9719,fox
7995,wolf
2811,bear
1757,bear
9062,fox
8775,bear
9076,bear
3089,wolf
4688,wolf
8380,fox
205,russian
5517,bear
466,fox
4115,fox
9450,wolf
2043,fox
2734,wolf
1648,wolf
9320,russian
3388,wolf
1706,fox
2806,bear
3476,fox
3919,fox
7226,fox
5296,wolf
3683,fox
7662,wolf
1549,russian
5805,fox
2068,fox
9390,fox
9165,fox
6120,russian
9118,fox
655,fox
7510,fox
1459,russian
4508,wolf
9176,fox
8970,russian
7193,fox
7757,russian
7826,wolf
7566,fox
8108,russian
6023,russian
3443,wolf
9063,fox
206,wolf
5559,russian
9630,fox
3528,russian
3054,russian
1837,russian
4257,wolf
6831,wolf
1944,bear
35,bear
4160,wolf
7581,wolf
5058,wolf
819,wolf
7539,bear
5599,bear
5736,fox
8902,russian
8288,russian
4989,russian
4735,bear
3496,fox
5094,russian
7485,fox
2286,bear
5699,bear
9270,russian
6308,bear
3133,fox
3085,wolf
5152,bear
7781,bear
9986,russian
6388,bear
7358,wolf
6733,fox
7062,russian
987,fox
4452,fox
4103,fox
9053,wolf
9488,bear
4930,wolf
1545,bear
9173,wolf
5690,fox
7561,bear
4981,bear
396,fox
981,wolf
304,bear
8961,bear
9469,wolf
4169,wolf
4960,russian
4554,bear
1225,russian
3144,wolf
2665,fox
8285,fox
2078,wolf
9129,bear
817,russian
2892,bear
9895,wolf
856,wolf
1533,wolf
5910,bear
7750,fox
3154,fox
5828,russian
4795,bear
6735,bear
8125,fox
6888,bear
431,russian
4331,bear
1259,russian
4914,wolf
1483,fox
2732,fox
3001,russian
7628,wolf
5279,fox
927,russian
6891,wolf
2374,wolf
529,bear
641,russian
7800,fox
6946,bear
9645,bear
786,fox
1876,russian
3084,wolf
9509,wolf
7613,fox
8604,russian
4283,bear
8737,wolf
1687,wolf
8069,wolf
9643,wolf
9999,russian
3668,fox
7846,russian
314,russian
2266,wolf
7748,wolf
19,wolf
7919,bear
9739,russian
821,wolf
3864,russian
6470,russian
7641,wolf
9241,fox
763,wolf
9172,fox
4549,wolf
718,russian
7964,bear
8891,wolf
7909,russian
2315,wolf
6362,bear
4260,russian
6317,wolf
8095,russian
9506,bear
605,wolf
8985,bear
2210,fox
7184,russian
998,wolf
612,wolf
4733,fox
893,wolf
1872,fox
2828,bear
869,russian
3651,wolf
7785,fox
5603,wolf
3916,wolf
3738,wolf
7254,bear
2214,russian
5615,wolf
5695,bear
8440,bear
96,fox
8177,fox
9083,wolf
9600,bear
2292,bear
2319,wolf
1495,russian
2535,wolf
217,wolf
6079,russian
5201,bear
7405,wolf
3801,russian
3625,fox
5968,fox
2601,fox
7619,russian
3648,wolf
4375,russian
9327,bear
2146,russian
9700,russian
3590,fox
6257,russian
1101,bear
14,bear
1441,bear
2368,russian
3689,wolf
4489,russian
9491,bear
5741,wolf
2799,wolf
4374,wolf
7174,fox
1599,fox
2388,russian
2911,bear
3476,bear
1883,fox
4290,russian
6219,fox
9310,wolf
2767,russian
3963,bear
3585,fox
6694,fox
1145,wolf
9928,bear
3258,fox
1160,fox
2825,wolf
4320,wolf
5562,russian
3349,fox
1190,fox
4880,wolf
9316,bear
836,bear
6194,russian
7092,russian
76,russian
2789,wolf
1656,fox
1826,russian
5138,bear
3129,bear
811,wolf
293,bear
3592,russian
8272,bear
6195,wolf
1476,wolf
8709,bear
2667,russian
8658,bear
6514,wolf
2394,fox
6261,fox
7286,fox
3159,bear
4237,wolf
5369,russian
1653,russian
3314,russian
3282,fox
8256,wolf
7490,fox
5011,bear
660,russian
9556,russian
9281,russian
4939,bear
1500,russian
7917,bear
3184,russian
9840,bear
4761,wolf
9159,wolf
8291,bear
1373,fox
5443,fox
4475,russian
4568,wolf
638,bear
7758,bear
2864,russian
6841,wolf
134,fox
1614,bear
9463,wolf
1845,wolf
3715,wolf
1156,fox
8305,russian
488,wolf
5045,bear
692,russian
2681,fox
1962,wolf
4381,fox
6352,russian
8125,wolf
6609,wolf
1484,fox
1641,fox
508,russian
3809,fox
8983,bear
6998,fox
6817,bear
6530,bear
1320,russian
8902,fox
3806,russian
8443,wolf
7877,russian
6603,bear
3614,wolf
6851,russian
4788,bear
3858,russian
8132,fox
229,bear
9059,russian
6260,bear
470,russian
3036,fox
2743,fox
729,wolf
4342,wolf
6620,fox
5088,wolf
5358,wolf
5970,wolf
7380,fox
178,bear
1335,fox
8912,fox
986,fox
9387,bear
2665,russian
5823,russian
8010,russian
7197,fox
5759,wolf
1030,bear
5024,fox
5217,wolf
1894,bear
5191,bear
7308,bear
2939,bear
8376,russian
6967,bear
6272,wolf
3949,bear
6671,fox
3665,russian
4171,russian
9459,fox
5658,wolf
7384,fox
7662,russian
782,wolf
2440,wolf
1894,wolf
7536,fox
6474,fox
53,bear
2093,fox
4211,wolf
3703,wolf
8536,russian
2378,wolf
3927,russian
7846,wolf
8199,bear
6786,fox
9134,russian
2780,russian
4245,wolf
3029,wolf
8588,wolf
7532,bear
8250,wolf
1896,fox
4162,russian
8786,wolf
7905,wolf
3006,wolf
1416,bear
3078,wolf
1488,wolf
6371,wolf
4543,russian
2773,fox
1405,bear
6092,wolf
8151,wolf
7957,russian
9090,fox
6800,wolf
422,russian
1339,wolf
3548,russian
9257,russian
3501,russian
5563,russian
3949,bear
9110,bear
7424,fox
2171,russian
9883,russian
3840,wolf
5304,russian
9690,fox
8861,russian
73,russian
6063,wolf
1588,fox
7117,russian
5321,bear
8086,fox
3933,fox
6430,wolf
9088,fox
4277,bear
9856,wolf
4603,bear
1919,bear
7307,russian
1393,bear
7877,bear
8097,bear
8888,bear
2317,bear
8267,fox
1510,fox
8978,wolf
8929,bear
9267,bear
890,bear
1239,russian
2249,wolf
360,bear
3549,russian
9406,russian
7760,wolf
4659,fox
2427,bear
9641,fox
4606,fox
9696,russian
4651,fox
3737,russian
5023,bear
7228,fox
8170,fox
2231,wolf
1109,wolf
5455,bear
4888,fox
3175,bear
8669,russian
211,wolf
9369,wolf
5647,bear
2268,bear
1977,bear
284,bear
7730,wolf
173,bear
8350,fox
357,fox
5646,bear
4918,fox
7636,wolf
4965,fox
4001,fox
6095,russian
9924,fox
6107,wolf
7250,wolf
3455,bear
9725,russian
9876,wolf
2178,russian
7424,wolf
7846,bear
5759,bear
584,wolf
6662,russian
6855,bear
4802,wolf
6018,russian
3195,wolf
1501,wolf
8823,wolf
7234,bear
5469,wolf
390,bear
1056,bear
1801,wolf
9538,bear
8159,fox
1533,russian
7728,russian
6527,bear
5290,wolf
7102,russian
330,russian
9144,russian
9086,bear
4988,wolf
2908,bear
6046,russian
9644,wolf
8458,fox
5138,bear
1307,wolf
7363,fox
9898,wolf
2835,russian
8879,wolf
8887,fox
7159,russian
105,bear
2721,wolf
8876,bear
6084,fox
9177,fox
1147,wolf
7790,fox
9563,russian
3428,wolf
8058,bear
8347,bear
3602,fox
3536,russian
3081,fox
7646,fox
5781,wolf
104,wolf
4761,russian
2546,wolf
5666,bear
2714,russian
8094,bear
9631,fox
3524,bear
6498,wolf
2946,fox
6542,bear
464,bear
2351,wolf
3184,fox
4224,wolf
1742,bear
4534,fox
4445,wolf
1443,fox
8050,fox
4665,fox
487,bear
1097,russian
3871,wolf
897,bear
9839,russian
4780,wolf
2033,bear
6017,bear
6434,wolf
5520,fox
6443,bear
9371,fox
1156,russian
6414,bear
4625,russian
1103,bear
3457,russian
5951,russian
2968,fox
2395,russian
3406,wolf
2795,wolf
771,bear
3873,russian
9998,russian
3602,wolf
8816,bear
327,bear
927,wolf
6735,wolf
8392,wolf
8904,russian
5647,wolf
7356,russian
3375,russian
8327,wolf
8688,russian
3122,russian
5003,russian
651,fox
2725,russian
9879,russian
7204,bear
9071,russian
1321,bear
4356,wolf
5200,fox
7549,russian
9926,wolf
7804,fox
6385,russian
4588,wolf
9026,bear
1498,bear
7763,russian
8998,russian
5868,bear
9981,bear
380,bear
9127,wolf
8861,bear
6108,russian
9621,bear
4467,bear
2060,russian
4375,wolf
2852,wolf
2015,fox
2688,fox
4398,bear
3665,bear
3502,bear
6384,fox
8634,fox
139,fox
6865,wolf
6688,russian
5456,bear
8662,bear
1825,fox
6948,wolf
5355,bear
6485,bear
9920,fox
8502,wolf
9763,bear
9709,russian
3497,fox
9897,bear
2989,russian
5802,fox
2238,russian
6657,bear
3355,fox
3708,fox
7296,bear
6316,wolf
5111,bear
4762,fox
5230,russian
6572,russian
8820,bear
6244,fox
1096,russian
8793,bear
8217,bear
5759,russian
1448,bear
6715,russian
1681,wolf
4804,fox
5316,bear
6390,fox
3361,bear
1475,bear
947,bear
8913,russian
162,fox
8383,bear
3231,bear
1594,wolf
9999,russian
9940,fox
3078,fox
5989,wolf
6861,bear
9054,russian
7019,fox
6046,bear
9653,bear
1809,russian
3631,russian
8786,russian
2288,fox
8455,wolf
2960,fox
4001,wolf
4555,wolf
9239,fox
7661,russian
9783,bear
165,wolf
5544,russian
3647,russian
4951,bear
7982,fox
5267,russian
7367,fox
563,wolf
2249,wolf
7735,wolf
5900,wolf
8970,russian
2014,russian
4737,russian
9681,bear
2359,wolf
7613,fox
6225,russian
5853,wolf
914,bear
7058,wolf
1944,wolf
7969,wolf
1275,russian
1560,bear
4323,wolf
1719,russian
2955,bear
6716,fox
6857,bear
8261,fox
5597,wolf
7223,wolf
7653,fox
2469,bear
1260,bear
2551,russian
4765,wolf
8522,russian
2530,bear
4574,fox
4177,bear
1270,bear
4629,fox
7895,bear
6648,russian
7605,wolf
9299,wolf
2197,russian
1481,fox
4106,russian
4812,bear
47,fox
4884,wolf
9988,bear
6481,wolf
8415,wolf
9789,russian
5458,russian
1936,fox
9773,wolf
541,fox
5942,bear
1714,fox
3111,wolf
7584,bear
9976,wolf
9857,fox
4384,fox
4707,bear
284,russian
9525,wolf
2280,fox
8407,wolf
5661,wolf
323,fox
3654,fox
7913,bear
5930,wolf
6093,russian
9091,bear
3907,russian
4434,wolf
7626,bear
5388,wolf
2878,fox
2051,russian
5542,wolf
2925,wolf
3244,bear
4803,russian
3489,wolf
3756,fox
3928,russian
1840,bear
5938,bear
9064,wolf
42,wolf
1791,russian
5821,bear
5703,russian
5173,fox
6334,bear
3271,fox
3146,russian
2303,bear
8480,russian
5012,wolf
8399,fox
3433,wolf
1035,wolf
3969,bear
1593,russian
9511,russian
523,bear
8743,fox
191,fox
5303,russian
8811,russian
2443,wolf
3324,fox
1276,wolf
9123,fox
2597,fox
9231,bear
3085,fox
745,bear
8228,fox
236,russian
4914,wolf
3165,russian
4567,fox
48,fox
3525,bear
7007,wolf
2509,bear
7570,bear
2508,fox
5810,wolf
3698,bear
9360,bear
1196,fox
385,fox
7645,wolf
7533,wolf
4366,fox
1638,wolf
1030,bear
7288,bear
4634,bear
10,russian
3649,bear
9308,wolf
9847,bear
8876,russian
3784,russian
1462,russian
7100,russian
5128,fox
3146,russian
8735,bear
9386,bear
8491,fox
732,bear
9738,russian
5466,russian
8079,bear
5945,bear
6774,bear
6495,bear
978,russian
1828,fox
7937,fox
7489,fox
3936,russian
1858,russian
3456,fox
2554,russian
3871,fox
1245,bear
7537,bear
7873,wolf
940,bear
8321,bear
9861,wolf
8222,bear
8008,fox
9699,bear
3860,wolf
5556,russian
9008,russian
1351,russian
8136,bear
3311,wolf
4416,russian
7120,russian
1340,bear
580,russian
8636,bear
7815,russian
473,wolf
3856,russian
8032,russian
5320,bear
5886,wolf
4126,bear
4637,russian
7618,russian
5667,russian
7271,wolf
6409,fox
7051,wolf
8670,russian
179,bear
8947,bear
1420,bear
8801,fox
9863,fox
1008,wolf
3492,fox
8693,fox
4568,russian
6525,bear
6310,fox
7541,bear
4127,wolf
7602,wolf
4021,fox
6133,bear
1844,wolf
2193,fox
3951,russian
1663,russian
1787,wolf
5204,russian
7615,russian
4289,bear
9602,wolf
7334,bear
6232,fox
5186,bear
460,fox
1357,russian
1690,bear
3318,bear
1632,wolf
2671,bear
3545,bear
9814,fox
4054,fox
5380,fox
7268,fox
6075,russian
4508,wolf
4181,wolf
2413,russian
1745,bear
7003,bear
1485,wolf
4272,wolf
448,russian
387,wolf
7133,wolf
9435,wolf
1648,bear
6005,fox
9935,wolf
7114,wolf
252,fox
467,russian
9518,russian
7321,wolf
1877,fox
4048,bear
2981,bear
8584,fox
5986,wolf
9526,russian
6160,wolf
9422,bear
8037,fox
206,bear
9985,wolf
6645,russian
4991,fox
8803,wolf
5195,russian
7097,bear
7955,russian
4225,fox
1407,bear
5683,bear
5249,wolf
5175,russian
9314,wolf
303,fox
4288,fox
8155,bear
9550,fox
925,wolf
653,russian
6828,bear
3365,fox
9686,wolf
4204,wolf
179,wolf
8781,russian
7802,fox
5762,wolf
8059,wolf
1022,fox
1718,wolf
3273,fox
7618,wolf
2782,fox
7527,wolf
4189,bear
7567,fox
100,russian
3473,russian
2416,russian
6468,russian
2546,wolf
7827,russian
3102,wolf
2945,fox
3131,wolf
7518,bear
1014,fox
6682,wolf
8169,fox
4690,russian
5337,fox
2378,fox
9464,wolf
3187,russian
461,russian
5160,fox
1528,bear
3156,russian
1671,wolf
7576,wolf
1808,russian
2400,russian
4143,bear
7927,bear
2798,russian
7733,wolf
9896,fox
6283,wolf
4399,bear
8236,bear
2563,bear
626,russian
6577,fox
9575,fox
6872,wolf
3156,bear
9242,wolf
1070,fox
4183,fox
3339,bear
7891,bear
9016,russian
5563,russian
3861,russian
2414,bear
2336,fox
1605,fox
7633,bear
4769,bear
6751,wolf
9381,wolf
4602,fox
5436,wolf
850,bear
4374,wolf
260,fox
749,fox
1662,bear
2008,bear
4680,fox
5333,bear
9919,fox
1369,russian
9889,bear
3403,russian
2755,bear
7909,wolf
2182,russian
2405,fox
6248,fox
8940,bear
8716,wolf
8373,russian
9753,fox
7280,bear
4497,fox
1925,bear
3954,bear
2993,bear
7717,wolf
2401,bear
6650,wolf
706,fox
6293,fox
9182,wolf
5534,russian
9756,russian
1087,bear
3772,wolf
9452,wolf
9672,russian
3414,russian
1502,russian
4282,wolf
6441,fox
6535,bear
9908,wolf
51,wolf
3558,fox
962,russian
81,bear
7910,bear
2998,fox
1497,bear
8230,bear
3247,wolf
6421,bear
367,wolf
9897,russian
8109,russian
8691,wolf
4130,fox
1068,russian
4487,bear
3941,russian
9993,wolf
5040,russian
1107,bear
417,fox
3700,bear
5178,bear
3561,fox
9874,russian
3260,bear
9478,wolf
6658,bear
461,fox
7451,wolf
6437,bear
7663,russian
277,bear
6847,russian
4701,russian
406,wolf
8550,wolf
4308,wolf
8216,fox
5353,bear
1764,russian
7544,fox
3332,wolf
7309,bear
9875,wolf
3776,fox
5433,wolf
8840,fox
1544,wolf
1992,fox
3294,bear
609,fox
6288,fox
7500,wolf
7288,wolf
6739,fox
4570,wolf
2468,wolf
1525,wolf
3929,wolf
9466,wolf
8335,bear
2055,russian
9766,fox
4375,bear
5967,fox
2981,wolf
9051,bear
8792,bear
2562,russian
5001,russian
5709,bear
3197,bear
8452,fox
4732,wolf
2068,fox
393,russian
6387,wolf
8813,wolf
3949,fox
5772,fox
9821,bear
4052,russian
6369,fox
609,fox
561,russian
8485,fox
6452,bear
5896,russian
6558,wolf
6899,fox
4715,bear
9535,wolf
9951,bear
6391,bear
1674,wolf
6167,bear
9907,fox
53,wolf
563,bear
8404,bear
5821,russian
5304,bear
417,bear
9468,wolf
9439,wolf
3814,wolf
5567,wolf
3377,russian
9936,fox
4034,fox
4601,russian
1441,bear
3646,bear
5963,wolf
7533,wolf
1189,bear
8063,wolf
7960,fox
4092,fox
5182,bear
163,russian
5380,russian
2649,wolf
4571,wolf
3876,fox
7048,fox
5807,fox
2432,wolf
7865,bear
2583,bear
9272,wolf
1194,fox
9297,bear
5505,wolf
9038,bear
6604,bear
9774,fox
7451,bear
5901,fox
4789,wolf
973,russian
7987,fox
9472,fox
5132,russian
8634,bear
6527,wolf
2966,wolf
6869,russian
5623,russian
5989,wolf
8129,fox
4037,bear
9111,fox
451,bear
9542,bear
4435,bear
2476,fox
8497,russian
493,fox
4404,bear
768,bear
9166,russian
1022,fox
1205,russian
1000,bear
5939,fox
7773,russian
4573,fox
2399,russian
3508,fox
4722,fox
2111,bear
767,russian
5504,bear
2544,bear
9447,russian
6782,bear
5449,fox
7653,bear
2018,fox
6901,fox
3580,bear
4263,fox
1166,fox
885,wolf
7915,fox
6412,fox
6110,bear
3953,fox
1429,wolf
6187,bear
474,fox
6671,fox
4887,bear
3514,russian
8024,fox
7929,bear
5961,bear
9161,russian
4967,russian
6992,wolf
511,fox
5023,wolf
8463,wolf
9022,russian
2347,fox
4039,bear
8787,wolf
2698,fox
2576,wolf
7014,bear
7087,wolf
8067,bear
5603,fox
9955,fox
6017,wolf
5247,russian
6277,bear
9732,russian
7491,russian
5737,russian
7439,russian
9295,wolf
5124,bear
2338,bear
6518,wolf
1377,bear
7542,wolf
9584,fox
6477,fox
6828,wolf
3239,fox
8156,fox
5938,fox
9797,wolf
1488,wolf
5941,fox
5569,wolf
455,fox
4726,bear
5355,russian
5472,russian
8454,bear
369,fox
7117,wolf
7276,fox
9663,wolf
1618,russian
79,russian
3300,fox
2983,wolf
9485,fox
7885,wolf
950,wolf
6560,fox
1898,fox
899,fox
6242,bear
111,bear
9117,wolf
8331,fox
7908,wolf
4645,bear
1773,russian
2408,russian
5953,fox
1930,wolf
1111,bear
3314,bear
4206,fox
6344,wolf
3821,russian
4884,bear
8566,wolf
5314,bear
8097,wolf
2315,wolf
9635,russian
6049,fox
4599,bear
2633,wolf
6526,bear
1392,russian
3584,bear
2248,russian
3000,fox
9806,russian
7901,wolf
6704,wolf
858,fox
4906,russian
596,fox
2999,russian
2703,bear
4040,fox
6764,wolf
2124,fox
1271,russian
6074,fox
9185,russian
7334,bear
4441,wolf
4554,russian
3798,russian
9968,fox
1611,wolf
4352,bear
1436,bear
8211,bear
7923,wolf
174,wolf
3232,bear
6367,russian
1753,fox
9747,wolf
6460,russian
162,bear
6919,wolf
5915,fox
9649,bear
7611,russian
268,fox
9765,russian
8740,fox
3282,wolf
2625,russian
9296,wolf
2268,bear
7687,russian
8283,bear
6208,russian
7840,russian
3297,fox
4783,russian
6809,russian
2944,wolf
9976,fox
8657,fox
4973,wolf
9105,bear
9902,wolf
9404,bear
5148,bear
384,bear
2335,russian
8985,fox
8452,fox
2723,bear
5083,bear
8192,fox
9035,bear
8267,fox
3747,russian
2589,russian
3807,wolf
1197,bear
5250,wolf
1426,fox
9621,russian
3400,wolf
7741,fox
1676,wolf
3418,wolf
8597,bear
8963,russian
3157,russian
4001,fox
7323,wolf
2644,russian
299,bear
977,wolf
4714,russian
211,bear
3113,fox
1384,bear
4710,bear
5101,russian
9983,bear
1998,wolf
8100,wolf
5739,russian
9842,russian
3154,bear
1095,wolf
7566,wolf
3252,bear
2865,bear
7721,russian
384,wolf
4487,wolf
9254,fox
250,wolf
9346,fox
6806,russian
4169,wolf
2997,russian
124,russian
4370,bear
470,fox
4719,wolf
9506,bear
764,bear
745,russian
6181,wolf
3525,fox
745,fox
7041,bear
889,russian
7802,wolf
1419,fox
7476,russian
1810,bear
2896,russian
3817,bear
7525,russian
248,bear
2963,bear
6255,russian
6694,fox
7765,fox
1718,wolf
104,wolf
3630,fox
6088,fox
3609,wolf
9650,wolf
9165,russian
7374,wolf
7983,russian
3226,fox
7386,bear
6323,wolf
316,bear
2069,bear
990,wolf
3693,bear
3587,russian
6323,fox
1839,wolf
4751,wolf
5669,russian
3668,russian
625,russian
7017,fox
8951,bear
2122,russian
2102,russian
6034,wolf
7699,wolf
2386,bear
119,bear
1032,russian
3173,wolf
7575,wolf
9757,wolf
1249,bear
1239,wolf
